player_id,date,distance_m,hsr_distance_m,acwr,ctl,atl,fatigue_score,sleep_quality,stress,muscle_soreness,inter_acwr_fatigue,th_acwr_fatigue,th_stress_sleep,inter_sleep_sore,injury_risk
P25084,2091-09-05,5300,380,1.5032020746212762,50.268898989237584,78.08490705325839,4,8,3,2,-0.20320207462127615,0,0,2,0
P25085,2091-09-06,5806,254,1.2951346404087476,50.05846509475913,79.24080442361712,4,8,3,2,0.0048653595912524494,0,0,2,0
P25086,2091-09-07,4308,284,1.123574525842431,44.271494409683655,59.78459580741896,3,7,4,3,0.3528509483151381,0,0,0,0
P25087,2091-09-08,6518,426,1.2551230575348498,44.643175318852606,79.04199134863877,4,5,4,3,0.04487694246515028,0,0,0,0
P25088,2091-09-09,7308,715,1.3297183801811125,45.88232373458541,51.78958353517042,2,7,5,3,-0.08915514054333751,0,0,0,1
P25089,2091-09-10,6398,562,1.269272174444085,42.86320223440799,56.316529450188995,3,7,5,2,0.06145565111183027,0,0,1,0
P25090,2091-09-11,5242,323,1.4947548332281886,49.76255913681157,62.752668778052865,5,8,5,5,0.0,0,0,-4,0
P25091,2091-09-12,3864,183,1.0260813058070288,32.543987086965934,32.55511754449726,6,8,3,2,-0.2739186941929712,0,0,2,0
P25092,2091-09-13,4639,335,1.1975251383320373,40.32735784159122,59.74537684553564,6,5,4,3,-0.10247486166796271,0,0,0,0
P25093,2091-09-14,4947,428,1.16942572712821,44.26946690346274,59.504450386950204,6,5,6,3,-0.13057427287179002,0,0,0,0
P25094,2091-09-15,4804,260,1.2443308129578465,60.430935215705404,83.93851110418709,4,7,4,3,0.05566918704215351,0,0,0,0
P25095,2091-09-16,5947,310,1.6132230245604686,56.85716743593136,85.80634678929468,4,7,3,2,-0.3132230245604686,0,0,1,1
P25096,2091-09-17,3833,85,1.1438534543674004,55.254157459981435,83.44952034803907,9,7,6,6,-0.6245861825303987,0,0,-3,0
P25097,2091-09-18,3338,64,0.8138124965470188,36.07400407901232,32.08838576652592,5,9,5,4,-0.0,0,0,-3,0
P25098,2091-09-19,5993,235,1.076680875116204,63.626706975212926,72.40528916180978,6,6,3,3,-0.22331912488379602,0,0,0,0
P25099,2091-09-20,6548,744,1.7823455792691618,56.348331073725134,79.61143728211302,3,5,4,3,-0.9646911585383235,0,0,0,0
P25100,2091-09-21,4290,234,1.071291895180744,47.93053292798512,59.138572849205225,6,8,5,2,-0.22870810481925608,0,0,2,0
P25101,2091-09-22,5419,465,1.6311291884937198,31.095163114672083,66.1410975477342,4,5,4,4,-0.33112918849371975,0,0,1,0
P25102,2091-09-23,4042,344,1.1275847409466238,43.14831747093818,64.02731906847877,6,8,3,2,-0.1724152590533763,0,0,2,1
P25103,2091-09-24,3541,156,1.2785134044429076,65.98914038985356,80.72090187115508,7,7,5,4,-0.04297319111418485,0,0,-1,1
P25104,2091-09-25,3766,373,1.086232276435488,37.965939877254165,54.14886634328303,5,8,4,6,-0.0,0,0,-6,0
P25105,2091-09-26,6093,671,1.6577456457717836,62.822116960573545,96.25162961890715,6,8,3,3,0.3577456457717836,0,0,0,0
P25106,2091-09-27,5404,203,1.5471604830311203,46.71436068114306,73.61831523536758,7,8,5,5,0.4943209660622405,0,0,-4,0
P25107,2091-09-28,6295,251,1.3518305645570112,47.68782705692392,69.54293854768655,3,6,6,3,-0.10366112911402237,0,0,0,1
P25108,2091-09-29,5858,483,1.4325095661177374,29.56989165484599,62.62090764916967,2,6,2,1,-0.39752869835321203,0,0,0,0
P25109,2091-09-30,4218,123,1.2319309168283088,38.169333046147074,57.79403537428519,7,7,3,2,-0.1361381663433825,0,0,1,0
P25110,2091-10-01,5710,426,1.689780918065981,53.51204081277147,81.09437241971277,8,10,6,4,1.169342754197943,1,0,-4,0
P25111,2091-10-02,4796,520,1.384318892882338,61.70593786301508,86.35012677296683,6,6,5,4,0.08431889288233796,0,0,0,1
P25112,2091-10-03,5631,400,1.4665995519638158,50.30554214099348,77.04007145553923,3,5,2,3,-0.3331991039276314,0,0,0,0
P25113,2091-10-04,5068,300,1.0012252822152177,47.442334844075255,71.91999368770985,5,7,5,3,-0.0,0,0,0,0
P25114,2091-10-05,5584,356,1.3386767501892651,39.64142496398999,78.60354615231765,6,7,2,4,0.038676750189265086,0,0,-1,0
P25115,2091-10-06,4856,423,1.2095312952529549,51.09376409194089,72.27586829588348,5,5,3,2,-0.0,0,0,-1,0
P25116,2091-10-07,5363,277,1.0345893314379095,42.464541049734784,60.923650353340925,4,7,3,2,0.2654106685620905,0,0,1,0
P25117,2091-10-08,5787,349,1.2356203525287628,60.08305861485855,67.25836194157554,5,8,4,2,-0.0,0,0,2,0
P25118,2091-10-09,4845,160,1.2134566944700416,46.64613913041745,70.10625056497734,7,6,5,4,-0.17308661105991696,0,0,0,0
P25119,2091-10-10,4699,203,1.7111712985268772,44.37417166960141,81.32254139951382,8,7,3,6,1.2335138955806315,1,0,-3,1
P25120,2091-10-11,4008,170,1.0320133626042036,49.37440193310803,66.84020014554517,8,8,6,3,-0.8039599121873893,0,0,0,0
P25121,2091-10-12,4745,256,1.2719349113500054,37.60451239082625,61.3313231582024,6,9,5,4,-0.028065088649994685,0,0,-3,0
P25122,2091-10-13,5518,583,1.2866808965590948,44.57901335001154,65.52838959777631,4,6,3,3,0.013319103440905256,0,0,0,0
P25123,2091-10-14,4568,254,1.2478484136983696,54.61553583543767,85.1169954404687,8,8,5,4,-0.15645475890489124,0,0,-2,0
P25124,2091-10-15,4243,176,1.1198107540688855,53.60264578520086,69.40293698368794,7,5,4,4,-0.36037849186222903,0,0,1,0
P25125,2091-10-16,4247,256,1.5115988509366218,42.1283977405873,74.93245906836401,8,10,4,3,0.6347965528098654,1,0,0,0
P25126,2091-10-17,4386,241,1.769215893813576,39.33274927358648,79.981638861898,6,10,5,4,0.469215893813576,0,0,-4,0
P25127,2091-10-18,3899,135,0.9841014364807211,46.09215269258296,68.14985062777976,6,7,5,2,-0.3158985635192789,0,0,1,0
P25128,2091-10-19,2664,72,0.8335104060718866,50.490968034261805,58.75202270378312,6,9,3,3,-0.4664895939281134,0,0,0,0
P25129,2091-10-20,4488,211,0.9144274456440439,53.67915267714633,58.25505811956337,6,6,3,3,-0.38557255435595617,0,0,0,0
P25130,2091-10-21,5802,528,1.6690116508723238,34.928564352185845,51.9981796233061,1,6,2,3,-1.4760466034892952,0,0,0,0
P25131,2091-10-22,6379,446,1.210840324090028,62.22470057251698,66.86850698607613,4,8,4,2,0.08915967590997198,0,0,2,1
P25132,2091-10-23,3464,345,1.2670016203960586,46.28947891689721,60.65999180290798,6,6,2,5,-0.032998379603941475,0,0,0,0
P25133,2091-10-24,4612,331,1.3959872378938318,65.83632267765378,97.56689359280958,8,7,6,5,0.28796171368149537,0,0,-2,0
P25134,2091-10-25,5847,535,1.588443341338278,62.89623666694956,93.30369217740292,5,6,2,2,0.0,0,0,0,0
P25135,2091-10-26,5831,222,1.3045105625116808,40.63957365543611,79.635616002093,7,9,8,5,0.00902112502336161,0,0,-6,0
P25136,2091-10-27,3679,288,1.3039104086887223,56.382676973288476,73.90637145002692,6,8,4,3,0.003910408688722278,0,0,0,1
P25137,2091-10-28,5238,341,1.331132491745537,42.590026392499006,61.63830922396681,3,5,3,2,-0.06226498349107379,0,0,-1,0
P25138,2091-10-29,5486,347,1.4200688494700475,59.83824225528316,85.21467611739472,5,8,6,2,0.0,0,0,2,1
P25139,2091-10-30,4259,130,1.016820768992626,41.49272461079093,62.95346544547714,5,5,5,3,-0.0,0,0,0,0
P25140,2091-10-31,5449,334,1.615905897220936,66.942754376542,92.6960033531082,7,8,4,3,0.6318117944418717,0,0,0,1
P25141,2091-11-01,4801,128,1.0411189403056504,43.39699039984798,54.617311199232915,6,7,9,3,-0.2588810596943496,0,0,0,0
P25142,2091-11-02,4095,425,1.4276390387181435,32.77534540392646,43.4668297807097,5,7,4,4,0.0,0,0,-1,1
P25143,2091-11-03,4169,189,1.383690217407151,45.308196796839326,55.013242908442045,5,5,2,3,0.0,0,0,0,1
P25144,2091-11-04,4331,236,1.1419319678820214,47.35075981507613,68.68803764578372,7,7,4,4,-0.3161360642359572,0,0,-1,0
P25145,2091-11-05,5295,465,1.4758161610219012,30.916736932285282,61.49525603785056,3,6,4,4,-0.35163232204380224,0,0,0,0
P25146,2091-11-06,4726,269,1.0898601461401527,48.90414593316091,59.805812603187135,4,6,3,3,0.21013985385984735,0,0,0,1
P25147,2091-11-07,3916,274,0.9174388639347406,59.953096694761875,62.535744202489056,8,7,6,4,-1.1476834081957783,0,0,-1,0
P25148,2091-11-08,4848,179,1.1895737293029458,75.19109852373748,90.68278053318666,5,3,5,1,-0.0,0,0,-6,0
P25149,2091-11-09,3167,198,1.1668457393302416,53.855766115054394,64.2203145116572,8,7,3,3,-0.3994627820092753,0,0,0,0
P25150,2091-11-10,3354,169,1.3099737791740669,42.87721064468543,63.66229863273192,8,7,4,3,0.029921337522200497,0,0,0,0
P25151,2091-11-11,5451,242,1.3639241676940632,69.6364655674801,86.90806247467366,7,6,3,3,0.12784833538812634,0,0,0,0
P25152,2091-11-12,4827,190,1.3949477475092997,61.94328631327317,90.36090914161073,7,6,4,2,0.18989549501859937,0,0,0,0
P25153,2091-11-13,4059,168,1.1470204239271782,56.50458018685759,80.23723573095835,7,8,5,5,-0.30595915214564373,0,0,-4,0
P25154,2091-11-14,5709,294,1.5893242789201087,37.409513549466645,58.26361785095392,4,8,3,2,-0.2893242789201087,0,0,2,0
P25155,2091-11-15,4011,305,1.3665928163717398,41.28985801978345,44.83511874812168,3,3,3,2,-0.1331856327434795,0,0,-3,0
P25156,2091-11-16,5655,194,1.1249805230949321,48.61599728747822,50.683713260238136,6,6,4,2,-0.17501947690506792,0,0,0,0
P25157,2091-11-17,5514,607,1.3712248241355633,44.06294265553773,70.2307466797154,5,5,4,2,0.0,0,0,-1,0
P25158,2091-11-18,4666,208,1.1198962843653715,47.71633570021522,79.51138171737318,6,6,6,4,-0.18010371563462857,0,0,0,0
P25159,2091-11-19,6303,421,1.611353283788794,54.562695259262455,93.88803921002952,5,8,5,2,0.0,0,0,2,0
P25160,2091-11-20,4948,277,1.3651005841652164,59.23367615878777,68.28486649868604,7,8,4,4,0.13020116833043271,0,0,-2,0
P25161,2091-11-21,3291,93,0.8790025845565699,42.812700811002394,55.45442263500997,8,10,4,5,-1.2629922463302905,0,0,-8,0
P25162,2091-11-22,5971,432,1.315241290400661,44.84559088662606,80.73484444324939,6,9,6,3,0.015241290400660912,0,0,0,0
P25163,2091-11-23,6196,299,1.376187726237508,54.898795656517265,86.93868229919082,5,8,3,5,0.0,0,0,-4,0
P25164,2091-11-24,2348,78,0.8327623987813821,35.79172047927196,50.32100768824702,7,9,4,3,-0.9344752024372358,0,0,0,0
P25165,2091-11-25,5562,304,1.3945028137967637,58.25937467285421,89.06426702819961,3,6,4,3,-0.18900562759352724,0,0,0,0
P25166,2091-11-26,3607,186,1.219504544108377,51.82158748398812,75.40720253479847,9,6,5,3,-0.3219818235664924,0,0,0,0
P25167,2091-11-27,4206,306,1.198825221920644,49.60891025159939,67.16073080662387,7,7,7,5,-0.2023495561587123,0,0,-2,0
P25168,2091-11-28,5010,275,1.4360119643933003,32.335885601372354,66.59642231606999,6,8,3,4,0.1360119643933002,0,0,-2,0
P25169,2091-11-29,5370,450,1.3756750822424215,53.57722389943589,85.57384401398336,6,6,3,2,0.07567508224242148,0,0,0,1
P25170,2091-11-30,5684,425,1.2375684529430053,51.07592292417992,82.75584032230711,4,8,3,1,0.06243154705699472,0,0,4,1
P25171,2091-12-01,6012,501,1.369013280340694,46.332499989656625,65.72808569664457,3,6,3,2,-0.13802656068138797,0,0,0,0
P25172,2091-12-02,4199,250,1.3136083322906196,58.66683811153412,78.7308703580649,5,6,2,2,0.0,0,0,0,0
P25173,2091-12-03,5829,312,1.4831720041733154,52.58378076929368,80.14196136552783,9,4,6,4,0.7326880166932614,0,0,2,0
P25174,2091-12-04,5014,375,1.359668315111286,58.722494220339215,84.89406795060589,6,7,6,3,0.05966831511128601,0,0,0,0
P25175,2091-12-05,3438,206,1.2316464425613631,32.665336320755,54.20585135208368,8,10,6,3,-0.20506067231591074,0,0,0,0
P25176,2091-12-06,5421,489,1.0888709553972353,48.68270283537851,72.54813471706738,3,7,4,6,0.42225808920552943,0,0,-3,0
P25177,2091-12-07,5723,341,1.1655548712539643,52.38007252970522,66.38727725728052,3,6,3,1,0.2688902574920715,0,0,0,0
P25178,2091-12-08,4863,201,1.2252995562109066,50.950158515215726,63.95922326518754,7,8,6,6,-0.14940088757818692,0,0,-6,0
P25179,2091-12-09,4758,592,1.3236962157960122,36.60192655912974,50.590614181362604,5,7,4,4,0.0,0,0,-1,0
P25180,2091-12-10,4630,463,1.297724549905727,48.68784357749338,49.65382143340608,5,8,5,5,-0.0,0,0,-4,0
P25181,2091-12-11,6405,453,1.5798645750211184,51.629654195675954,70.54888268408895,3,6,3,1,-0.5597291500422368,0,0,0,0
P25182,2091-12-12,4148,221,0.925588387105839,48.12352199044627,56.327220192216735,6,9,4,4,-0.374411612894161,0,0,-3,0
P25183,2091-12-13,4863,249,1.122861966764326,42.674908887705904,62.50649140988476,6,7,1,2,-0.177138033235674,0,0,1,0
P25184,2091-12-14,6135,327,1.5311364867673674,48.88938065784627,89.68544195573466,7,8,5,3,0.4622729735347346,0,0,0,0
P25185,2091-12-15,6251,383,1.3850887266425258,63.04397990465934,94.61234646722842,5,5,5,3,0.0,0,0,0,0
P25186,2091-12-16,4757,115,1.0521437656547916,62.45434182439176,65.17246213915344,5,7,3,4,-0.0,0,0,-1,0
P25187,2091-12-17,5761,400,1.382799371200164,61.65480475654407,89.47881620197063,7,10,6,4,0.16559874240032801,0,0,-4,0
P25188,2091-12-18,6013,392,1.5036581391395623,48.79639547481037,76.61395624466597,5,3,5,3,0.0,0,0,0,0
P25189,2091-12-19,6149,426,1.0359860992482115,52.56911362270041,52.31925675645385,4,6,3,2,0.26401390075178854,0,0,0,0
P25190,2091-12-20,4372,224,1.3324549640601397,51.2743697352469,79.21629844629537,5,6,4,3,0.0,0,0,0,0
P25191,2091-12-21,5118,193,1.4714849475434335,58.4824635403326,82.15960904990706,7,8,6,4,0.3429698950868669,0,0,-2,0
P25192,2091-12-22,4764,210,1.1608186069197353,60.31576540385923,83.11972325632225,6,7,3,2,-0.13918139308026478,0,0,1,0
P25193,2091-12-23,4962,135,1.13207706857116,27.695133331969217,40.364871851100574,5,7,1,2,-0.0,0,0,1,0
P25194,2091-12-24,4428,283,1.295379053886135,46.951387924365605,63.95602044447244,7,8,6,3,-0.009241892227730197,0,0,0,0
P25195,2091-12-25,4628,149,1.1688194925311661,58.14930180966304,79.137675586626,7,7,3,2,-0.26236101493766784,0,0,1,0
P25196,2091-12-26,7018,692,1.5930332577702058,78.24401733894872,104.65496419876665,2,6,4,3,-0.8790997733106172,0,0,0,0
P25197,2091-12-27,5784,424,1.7586801209474343,38.32189166292703,53.56237929491803,4,5,3,2,-0.45868012094743427,0,0,-1,0
P25198,2091-12-28,3893,140,0.9528545922438056,52.19300709538702,65.489506315039,6,7,5,4,-0.3471454077561944,0,0,-1,0
P25199,2091-12-29,5479,313,1.278928163437197,54.56876707135811,54.20149023890018,5,7,2,3,-0.0,0,0,0,0
P25200,2091-12-30,4661,221,1.3873931463818343,58.642438786687535,68.96242245066249,6,6,3,4,0.08739314638183426,0,0,0,0
P25201,2091-12-31,6304,223,1.3446059336137826,53.175595255692606,89.2521595426112,5,6,5,2,0.0,0,0,0,0
P25202,2092-01-01,6917,484,1.6056357748451524,47.171283083978345,74.48084731622906,3,3,2,2,-0.6112715496903047,0,0,-3,0
P25203,2092-01-02,5036,239,1.3397424087155323,51.8660652600103,56.9899909273457,6,8,2,3,0.03974240871553225,0,0,0,1
P25204,2092-01-03,5861,352,1.2961609544442996,47.78468697918604,81.43147329410893,7,9,6,5,-0.007678091111400942,0,0,-6,0
P25205,2092-01-04,5013,132,1.139795611975771,66.53607349610273,81.77688145406334,7,7,1,2,-0.32040877604845797,0,0,1,0
P25206,2092-01-05,4465,173,1.0031574805023058,35.731410115008444,40.86649629467165,6,5,2,4,-0.29684251949769425,0,0,1,0
P25207,2092-01-06,3465,228,1.1156658982589744,33.07406492370673,46.27583723482632,6,5,4,3,-0.1843341017410256,0,0,0,0
P25208,2092-01-07,3183,148,0.8269903230759912,55.61196522735521,68.31277350700195,7,8,3,3,-0.9460193538480177,0,0,0,0
P25209,2092-01-08,4470,450,1.3371112458172132,47.56788936960342,57.26190183120504,4,7,2,3,-0.037111245817213145,0,0,0,0
P25210,2092-01-09,6196,439,1.291706442141507,49.73156284430925,95.08317313975341,6,6,2,3,-0.008293557858493061,0,0,0,1
P25211,2092-01-10,5026,336,1.176600477066178,59.58731621944612,91.49695841330323,7,7,5,3,-0.24679904586764412,0,0,0,0
P25212,2092-01-11,6165,563,1.519048005450875,51.022976779030515,82.36399962715734,2,7,3,4,-0.657144016352625,0,0,-1,0
P25213,2092-01-12,4293,210,1.0642194636996056,62.51818455077238,76.98268179220932,7,5,4,2,-0.47156107260078883,0,0,-1,0
P25214,2092-01-13,3516,149,1.1115825721422004,42.16371225819845,59.2876790678097,5,6,3,2,-0.0,0,0,0,0
P25215,2092-01-14,6769,620,1.4345154580135357,64.44379692377397,90.10005240672629,3,6,4,3,-0.2690309160270714,0,0,0,1
P25216,2092-01-15,4012,142,1.1073367427179983,48.49388953966744,44.358602205043425,7,9,4,4,-0.38532651456400346,0,0,-3,0
P25217,2092-01-16,6346,666,1.74588146219826,57.743874905159466,95.52600213960201,6,7,3,3,0.44588146219825986,0,0,0,0
P25218,2092-01-17,4016,199,1.2019080336276846,57.121049762109195,65.61309674153826,7,9,8,7,-0.19618393274463086,0,0,-12,0
P25219,2092-01-18,5184,153,1.0417673504629605,50.80129288658709,75.40244677658814,6,5,2,3,-0.2582326495370395,0,0,0,0
P25220,2092-01-19,5101,592,1.3289930791915565,49.00113849170022,81.71770208727342,7,7,2,3,0.05798615838311294,0,0,0,0
P25221,2092-01-20,3996,185,1.124265664044665,53.98403492879657,66.38215650508623,6,7,5,4,-0.17573433595533494,0,0,-1,0
P25222,2092-01-21,4305,262,1.0678571235562968,40.220270524934406,53.24021486466452,4,7,5,6,0.23214287644370324,0,0,-3,0
P25223,2092-01-22,5849,296,1.2992138536587199,45.147994257063,59.354621078248115,5,9,6,4,-0.0,0,0,-3,0
P25224,2092-01-23,3952,208,1.1924313670406599,49.12146231147867,64.0220849133534,5,8,2,2,-0.0,0,0,2,0
P25225,2092-01-24,2527,108,0.8412840062775131,48.29924797346195,61.516236582958896,7,8,6,4,-0.9174319874449739,0,0,-2,0
P25226,2092-01-25,3326,173,1.142963516198336,33.337861181319624,49.191188552853745,5,7,3,2,-0.0,0,0,1,0
P25227,2092-01-26,4064,209,1.0641005809970256,39.664169852806204,53.589196659430065,4,7,4,1,0.2358994190029744,0,0,2,0
P25228,2092-01-27,3198,163,1.4446807593524187,65.59550862734494,89.85842477550072,8,7,4,2,0.4340422780572559,0,0,1,1
P25229,2092-01-28,5412,345,1.4984174472406917,56.835467004626636,89.9109358172145,6,6,5,4,0.19841744724069166,0,0,0,0
P25230,2092-01-29,5939,495,1.1772215654675624,46.96028826713541,34.35127153155667,2,6,2,1,0.3683353035973129,0,0,0,0
P25231,2092-01-30,6045,681,2.007607382889245,52.65495369529945,90.76625587888066,4,6,4,4,-0.7076073828892449,0,0,0,0
P25232,2092-01-31,5434,366,1.7035235172165484,47.11206653904324,89.91171037254625,6,5,4,4,0.40352351721654833,0,0,1,1
P25233,2092-02-01,4619,274,1.4913660222946572,34.46118679328279,65.13500184745898,4,8,4,3,-0.19136602229465716,0,0,0,0
P25234,2092-02-02,5391,420,1.4966122109192965,44.41566231999675,62.41405403654108,4,7,4,5,-0.19661221091929648,0,0,-2,0
P25235,2092-02-03,5853,694,1.7776586911295407,57.82876441494072,85.84691486437636,5,6,3,4,0.0,0,0,0,0
P25236,2092-02-04,6967,463,1.4308425201957868,56.35533095624141,69.5448950805093,4,6,3,2,-0.1308425201957868,0,0,0,0
P25237,2092-02-05,6154,471,1.3736624621377582,44.183890523998045,64.71700460299695,5,8,5,2,0.0,0,0,2,0
P25238,2092-02-06,5866,605,1.4186744607478385,41.22072362508682,61.201438120044116,4,7,2,3,-0.1186744607478385,0,0,0,0
P25239,2092-02-07,4616,245,1.3635315511135857,59.62410589359654,82.11981847267351,6,6,6,6,0.06353155111358566,0,0,0,0
P25240,2092-02-08,5801,398,1.4662964377410046,41.10685628209052,69.6561923680674,6,8,3,2,0.16629643774100455,0,0,2,1
P25241,2092-02-09,5710,499,1.329796549201051,56.94327725378102,68.88945343475673,4,7,3,2,-0.029796549201051015,0,0,1,0
P25242,2092-02-10,5601,281,1.2182051451113054,46.72867906336721,61.98668555502316,6,7,8,3,-0.08179485488869465,0,0,0,0
P25243,2092-02-11,6404,475,1.7761190707893042,56.167744286221776,83.71269805268915,6,5,2,2,0.47611907078930416,0,0,-1,1
P25244,2092-02-12,5052,288,1.255034824894081,50.83675484898299,61.43907539179371,6,10,4,2,-0.04496517510591902,0,0,4,1
P25245,2092-02-13,4771,512,1.1051003713250678,53.74532903074274,56.41933091586169,2,7,5,1,0.5846988860247968,0,0,2,0
P25246,2092-02-14,4149,87,1.2306352968075973,37.718182162029024,60.26950761621724,9,10,6,3,-0.27745881276961093,0,0,0,0
P25247,2092-02-15,5953,366,1.3361365231366424,44.94132891588181,73.98066170153972,6,7,2,3,0.036136523136642396,0,0,0,0
P25248,2092-02-16,5682,503,1.7259978349060523,52.429562763201844,76.21881575807365,5,5,5,3,0.0,0,0,0,0
P25249,2092-02-17,5583,256,1.1588672610077542,44.25495630302804,63.100608134768905,6,6,4,3,-0.14113273899224588,0,0,0,0
P25250,2092-02-18,5331,406,1.2079736680909081,48.78039300272673,66.6014046859925,4,7,4,2,0.09202633190909193,0,0,1,0
P25251,2092-02-19,4118,352,1.297614889266034,52.91875244975017,62.964340345620954,6,10,5,5,-0.002385110733966078,0,0,-8,0
P25252,2092-02-20,5229,312,1.427108298303161,50.30966564971148,86.82338373629162,7,9,7,6,0.2542165966063221,0,0,-9,0
P25253,2092-02-21,5318,357,1.4030994865172002,47.03007910518571,57.12149599443249,5,6,5,2,0.0,0,0,0,0
P25254,2092-02-22,5292,244,1.048037881599361,45.816322492949894,48.56828741747658,4,6,6,4,0.2519621184006391,0,0,0,0
P25255,2092-02-23,5286,275,1.5800430885390417,53.445826432224415,76.53809158937756,6,6,4,4,0.2800430885390417,0,0,0,0
P25256,2092-02-24,4564,472,1.3090525418208763,34.59354168777768,60.22151107971683,6,6,4,5,0.009052541820876225,0,0,0,0
P25257,2092-02-25,6478,500,1.5187537275835514,57.686551246188735,83.46547524623753,5,8,5,2,0.0,0,0,2,0
P25258,2092-02-26,7828,617,1.6138663219850315,68.70965026559057,97.49463993126602,3,8,2,2,-0.627732643970063,0,0,2,1
P25259,2092-02-27,4612,194,1.1195425210566758,52.47757632193556,66.80796470339483,6,8,6,4,-0.1804574789433242,0,0,-2,0
P25260,2092-02-28,5289,486,1.5838744997067853,59.65759902010533,89.94697790735438,5,8,4,2,0.0,0,0,2,1
P25261,2092-02-29,5389,273,1.439991227120896,51.105148107117586,67.22608342449527,7,7,5,3,0.2799824542417917,0,0,0,0
P25262,2092-03-01,4410,289,0.9491595666948472,48.3250849370477,55.083677812899424,3,6,3,4,0.7016808666103056,0,0,0,0
P25263,2092-03-02,3138,92,1.0375850604318941,43.04934443909321,63.15189658415298,8,8,3,3,-0.7872448187043177,0,0,0,0
P25264,2092-03-03,4427,277,1.0555326883764986,55.5862106727785,80.92391699543533,6,8,5,3,-0.24446731162350144,0,0,0,0
P25265,2092-03-04,6992,421,1.5613819709527326,66.62941451647859,95.21377582459431,6,8,6,2,0.2613819709527325,0,0,2,1
P25266,2092-03-05,5340,534,1.33855812434159,48.499888949627476,66.28539985008328,2,6,4,3,-0.11567437302477002,0,0,0,0
P25267,2092-03-06,4996,385,1.9112076566422551,38.383533134619185,65.63540612374923,4,6,5,4,-0.6112076566422551,0,0,0,0
P25268,2092-03-07,4230,366,1.3840500402468925,51.67674400957501,81.92514251061529,6,5,6,3,0.08405004024689244,0,0,0,1
P25269,2092-03-08,5591,366,1.4968413320565752,72.39458153963218,101.2520825825384,5,6,4,3,0.0,0,0,0,0
P25270,2092-03-09,3158,207,0.8611339154359394,52.765279948963865,59.80935807318481,9,10,4,3,-1.7554643382562425,0,0,0,0
P25271,2092-03-10,7220,390,1.6331377774923324,47.23018603117498,84.46564989336714,6,6,5,4,0.3331377774923323,0,0,0,0
P25272,2092-03-11,5158,321,1.4322501225615367,49.02920348594943,69.96451001462688,3,7,4,2,-0.26450024512307335,0,0,1,0
P25273,2092-03-12,6065,341,1.5359914709260565,59.34411862284016,94.02132784574374,4,7,5,2,-0.23599147092605643,0,0,1,0
P25274,2092-03-13,4365,262,1.3863869753056624,51.44198142106265,65.9759073503441,6,6,5,3,0.0863869753056623,0,0,0,0
P25275,2092-03-14,5506,246,1.4437440878677097,47.546094428860506,57.60003567807442,5,7,5,2,0.0,0,0,1,0
P25276,2092-03-15,5841,383,1.4933940501323402,37.352253359600766,59.74617614707466,5,6,5,4,0.0,0,0,0,0
P25277,2092-03-16,5429,324,1.6123612804640186,52.38491045890294,65.69071421861601,5,7,3,3,0.0,0,0,0,1
P25278,2092-03-17,5929,387,1.40756198840709,52.01583780187922,69.65556814856254,6,8,5,1,0.10756198840708997,0,0,4,1
P25279,2092-03-18,4286,211,1.2304437361143508,31.016101720208667,52.857552974798,4,6,2,2,0.06955626388564928,0,0,0,0
P25280,2092-03-19,5399,437,1.2428109256879385,45.60289649269055,66.61975910933307,6,9,7,3,-0.05718907431206155,0,0,0,0
P25281,2092-03-20,7314,571,1.2905635491190266,71.06572473771998,81.1084549379284,6,7,5,4,-0.009436450880973446,0,0,-1,0
P25282,2092-03-21,6595,682,1.743714187552192,45.090644552019356,76.0543743127783,4,6,3,2,-0.44371418755219194,0,0,0,0
P25283,2092-03-22,3730,183,0.8251882072848633,38.09847963108713,37.88759245800231,8,8,3,4,-1.4244353781454102,0,0,-2,0
P25284,2092-03-23,4786,345,1.3778110100908423,65.27506221949002,99.48554181871454,7,7,4,3,0.15562202018168447,0,0,0,0
P25285,2092-03-24,5357,205,1.2067653912556662,49.55819532135213,84.32161391838322,7,8,2,2,-0.18646921748866774,0,0,2,0
P25286,2092-03-25,5493,264,1.1873729736896976,47.34147577767855,59.650978145520845,4,6,4,2,0.11262702631030241,0,0,0,0
P25287,2092-03-26,4862,490,1.4594791329215373,39.84181519299874,41.75415916833303,6,5,6,4,0.15947913292153726,0,0,1,0
P25288,2092-03-27,6057,517,1.391693803180099,60.082226092380516,93.67722457875753,4,6,3,1,-0.0916938031800989,0,0,0,0
P25289,2092-03-28,6404,714,1.6989346563853776,56.24353413251606,80.54497993314476,4,5,2,2,-0.3989346563853775,0,0,-1,0
P25290,2092-03-29,6466,577,1.0901416941615043,72.16293404713846,69.65963082061056,6,7,3,3,-0.20985830583849574,0,0,0,0
P25291,2092-03-30,6356,451,1.6730148692858107,35.07393443066576,72.86757465214316,3,5,2,2,-0.7460297385716212,0,0,-1,0
P25292,2092-03-31,3581,270,1.1542212116831367,41.04317086108874,54.46044438430127,4,6,5,4,0.1457787883168633,0,0,0,0
P25293,2092-04-01,2862,108,0.9700149718373717,40.726131444962675,45.43494654680424,6,7,5,4,-0.3299850281626283,0,0,-1,0
P25294,2092-04-02,4970,400,1.2466359021019477,50.930377854596266,66.91849533176777,3,6,4,3,0.1067281957961046,0,0,0,0
